date, pm25, pm10, o3, no2, so2, co
2018/7/17, 58, 24, 26, 8, 9, 5
2018/7/18, 59, 26, 40, 8, 11, 4
2018/7/19, 61, 32, 39, 10, 10, 5
2018/7/20, 61, 37, 61, 11, 11, 7
2018/7/21, 77, 48, 64, 11, 11, 6
2018/7/22, 112, 52, 74, 12, 8, 8
2018/7/23, 118, 35, 38, 9, 10, 6
2018/7/24, 83, 27, 45, 10, 6, 5
2018/7/25, 70, 32, 25, 17, 4, 7
2018/7/26, 73, 29, 68, 16, 3, 5
2018/7/27, 73, 48, 87, 23, 4, 6
2018/7/28, 109, 54, 136, 22, 5, 6
2018/7/29, 119, 60, 109, 19, 4, 8
2018/7/30, 154, 47, 87, 14, 3, 5
2018/7/31, 115, 31, 60, 13, 3, 3
2018/8/1, 64, 36, 89, 17, 6, 6
2018/8/2, 66, 60, 108, 20, 6, 10
2018/8/3, 119, 47, 60, 10, 4, 6
2018/8/4, 95, 20, 38, 8, 3, 3
2018/8/5, 38, 25, 55, 15, 4, 4
2018/8/6, 61, 34, 32, 21, 3, 7
2018/8/7, 94, 23, 42, 12, 3, 4
2018/8/8, 70, 29, 60, 17, 4, 4
2018/8/9, 65, 37, 55, 23, 4, 5
2018/8/10, 70, 34, 100, 18, 10, 6
2018/8/11, 71, 46, 48, 24, 7, 7
2018/8/12, 108, 39, 43, 16, 7, 6
2018/8/13, 105, 19, 15, 14, 8, 7
2018/8/14, 56, 19, 36, 13, 5, 5
2018/8/15, 59, 35, 36, 14, 4, 3
2018/8/16, 49, 41, 70, 17, 11, 9
2018/8/17, 81, 47, 20, 24, 15, 9
2018/8/18, 93, 46, 53, 16, 8, 7
2018/8/19, 105, 24, 26, 15, 4, 6
2018/8/20, 68, 24, 41, 16, 4, 6
2018/8/21, 58, 60, 23, 27, 17, 13
2018/8/22, 114, 45, 22, 20, 5, 7
2018/8/23, 81, 23, 31, 12, 4, 4
2018/8/24, 51, 17, 29, 15, 4, 4
2018/8/25, 44, 33, 34, 20, 5, 5
2018/8/26, 67, 39, 73, 23, 7, 7
2018/8/27, 84, 54, 36, 26, 9, 11
2018/8/28, 114, 36, 23, 17, 8, 7
2018/8/29, 83, 42, 4, 30, 5, 7
2018/8/30, 92, 25, 5, 29, 6, 1
2018/8/31, 60, 27, 40, 22, 6, 2
2018/9/1, 65, 32, 29, 15, 16, 3
2018/9/2, 71, 27, 39, 19, 9, 2
2018/9/3, 74, 24, 19, 17, 5, 4
2018/9/4, 44, 22, 28, 16, 6, 5
2018/9/5, 39, 35, 26, 22, 14, 10
2018/9/6, 70, 21, 26, 16, 5, 4
2018/9/7, 46, 18, 26, 15, 5, 4
2018/9/8, 33, 35, 30, 21, 10, 8
2018/9/9, 74, 56, 36, 27, 16, 12
2018/9/10, 107, 41, 38, 17, 17, 8
2018/9/11, 75, 29, 38, 11, 16, 6
2018/9/12, 60, 33, 58, 12, 10, 7
2018/9/13, 70, 42, 49, 20, 12, 10
2018/9/14, 85, 38, 16, 19, 10, 9
2018/9/15, 79, 38, 33, 22, 7, 6
2018/9/16, 74, 47, 29, 33, 18, 12
2018/9/17, 97, 55, 61, 28, 15, 12
2018/9/18, 99, 61, 51, 37, 16, 13
2018/9/19, 125, 65, 61, 28, 12, 12
2018/9/20, 135, 57, 27, 24, 15, 12
2018/9/21, 113, 43, 18, 19, 8, 6
2018/9/22, 55, 30, 17, 16, 9, 7
2018/9/23, 54, 23, 21, 16, 6, 5
2018/9/24, 44, 41, 22, 24, 14, 8
2018/9/25, 88, 41, 62, 24, 14, 10
2018/9/26, 92, 56, 42, 33, 18, 12
2018/9/27, 124, 36, 24, 20, 12, 9
2018/9/28, 74, 32, 19, 21, 9, 8
2018/9/29, 77, 36, 18, 20, 5, 6
2018/9/30, 96, 21, 23, 16, 5, 7
2018/4/1, 162, 92, 48, 17, 10, 10
2018/4/2, 145, 62, 35, 11, 4, 6
2018/4/3, 61, 51, 40, 13, 6, 4
2018/4/4, 93, 68, 31, 18, 9, 8
2018/4/5, 157, 56, 27, 17, 5, 8
2018/4/6, 109, 41, 34, 16, 5, 5
2018/4/7, 61, 53, 34, 23, 15, 9
2018/4/8, 112, 59, 41, 16, 14, 12
2018/4/9, 126, 72, 46, 13, 7, 8
2018/4/10, 122, 58, 33, 16, 6, 5
2018/4/11, 70, 68, 35, 15, 6, 5
2018/4/12, 82, 103, 34, 21, 17, 11
2018/4/13, 148, 64, 32, 14, 4, 8
2018/4/14, 96, 43, 38, 15, 4, 6
2018/4/15, 76, 73, 49, 18, 17, 11
2018/4/16, 119, 92, 62, 13, 13, 7
2018/4/17, 130, 85, 60, 12, 18, 8
2018/4/18, 137, 88, 52, 25, 11, 9
2018/4/19, 136, 78, 75, 16, 15, 10
2018/4/20, 123, 69, 42, 17, 14, 8
2018/4/21, 136, 41, 22, 16, 4, 8
2018/4/22, 112, 54, 19, 25, 6, 8
2018/4/23, 134, 52, 49, 29, 5, 8
2018/4/24, 119, 69, 45, 37, 18, 18
2018/4/25, 128, 70, 60, 17, 13, 9
2018/4/26, 123, 61, 40, 19, 6, 3
2018/4/27, 85, 100, 76, 16, 14, 8
2018/4/28, 133, 101, 77, 14, 13, 6
2018/4/29, 146, 56, 37, 18, 4, 3
2018/4/30, 81, 88, 30, 34, 17, 12
2018/5/1, 188, 56, 39, 14, 5, 4
2018/5/2, 102, 53, 39, 15, 5, 4
2018/5/3, 93, 61, 56, 26, 12, 6
2018/5/4, 108, 76, 47, 21, 12, 7
2018/5/5, 114, 64, 46, 24, 17, 5
2018/5/6, 96, 80, 35, 14, 5, 10
2018/5/7, 82, 67, 50, 21, 6, 5
2018/5/8, 101, 70, 52, 31, 13, 8
2018/5/9, 108, 96, 91, 16, 13, 8
2018/5/10, 145, 66, 44, 18, 13, 9
2018/5/11, 135, 48, 41, 17, 13, 7
2018/5/12, 102, 75, 82, 19, 16, 12
2018/5/13, 159, 64, 64, 12, 11, 8
2018/5/14, 138, 59, 55, 12, 12, 8
2018/5/15, 132, 39, 40, 12, 8, 6
2018/5/16, 68, 48, 38, 17, 4, 4
2018/5/17, 103, 42, 47, 17, 6, 4
2018/5/18, 123, 42, 53, 17, 11, 6
2018/5/19, 94, 39, 50, 13, 19, 4
2018/5/20, 71, 50, 55, 17, 12, 6
2018/5/21, 93, 44, 36, 17, 8, 6
2018/5/22, 117, 96, 45, 14, 11, 7
2018/5/23, 116, 108, 105, 18, 19, 10
2018/5/24, 152, 92, 109, 19, 14, 10
2018/5/25, 141, 78, 101, 17, 12, 10
2018/5/26, 138, 48, 62, 15, 5, 5
2018/5/27, 86, 51, 36, 26, 7, 10
2018/5/28, 99, 45, 33, 25, 10, 9
2018/5/29, 88, 30, 41, 23, 5, 5
2018/5/30, 65, 59, 82, 30, 17, 9
2018/5/31, 112, 62, 119, 23, 19, 13
2018/6/1, 114, 54, 85, 19, 11, 8
2018/6/2, 84, 64, 104, 16, 14, 7
2018/6/3, 98, 57, 71, 14, 16, 6
2018/6/4, 93, 62, 73, 11, 10, 7
2018/6/5, 107, 59, 87, 16, 10, 8
2018/6/6, 111, 50, 66, 16, 9, 7
2018/6/7, 97, 42, 68, 24, 9, 5
2018/6/8, 88, 55, 74, 24, 14, 9
2018/6/9, 118, 25, 46, 13, 8, 6
2018/6/10, 67, 38, 29, 19, 10, 7
2018/6/11, 95, 59, 82, 18, 10, 12
2018/6/12, 133, 36, 44, 17, 6, 7
2018/6/13, 77, 25, 34, 16, 5, 5
2018/6/14, 59, 18, 40, 13, 9, 6
2018/6/15, 52, 30, 40, 10, 11, 3
2018/6/16, 69, 40, 32, 16, 11, 5
2018/6/17, 93, 43, 57, 12, 10, 5
2018/6/18, 94, 37, 33, 16, 9, 5
2018/6/19, 91, 30, 38, 19, 6, 5
2018/6/20, 60, 54, 48, 25, 9, 8
2018/6/21, 92, 55, 72, 18, 12, 10
2018/6/22, 97, 62, 106, 16, 11, 8
2018/6/23, 122, 70, 142, 22, 19, 13
2018/6/24, 143, 61, 85, 16, 10, 8
2018/6/25, 113, 45, 78, 12, 13, 7
2018/6/26, 77, 34, 48, 14, 4, 7
2018/6/27, 108, 21, 43, 16, 3, 5
2018/6/28, 58, 43, 88, 21, 13, 10
2018/6/29, 86, 45, 76, 13, 13, 8
2018/6/30, 79, 35, 48, 13, 10, 7
2018/1/1, 100, 41, 16, 17, 16, 8
2018/1/2, 76, 45, 16, 19, 15, 8
2018/1/3, 80, 68, 9, 25, 24, 12
2018/1/4, 144, 96, 8, 33, 40, 16
2018/1/5, 185, 58, 8, 28, 26, 11
2018/1/6, 118, 91, 4, 32, 51, 22
2018/1/7, 175, 52, 16, 18, 12, 10
2018/1/8, 94, 42, 18, 14, 12, 8
2018/1/9, 68, 48, 14, 12, 9, 4
2018/1/10, 65, 47, 14, 19, 29, 7
2018/1/11, 114, 67, 11, 27, 41, 17
2018/1/12, 149, 80, 9, 32, 55, 20
2018/1/13, 166, 68, 20, 22, 15, 9
2018/1/14, 155, 42, 13, 23, 28, 8
2018/1/15, 74, 72, 13, 26, 27, 13
2018/1/16, 144, 98, 2, 30, 41, 16
2018/1/17, 172, 91, 10, 31, 34, 17
2018/1/18, 179, 71, 12, 30, 26, 13
2018/1/19, 129, 34, 21, 16, 14, 4
2018/1/20, 61, 45, 16, 17, 17, 5
2018/1/21, 99, 35, 18, 13, 13, 5
2018/1/22, 76, 38, 19, 13, 12, 4
2018/1/23, 59, 33, 22, 14, 17, 3
2018/1/24, 57, 40, 21, 20, 28, 5
2018/1/25, 93, 56, 11, 27, 39, 7
2018/1/26, 124, 99, 7, 32, 65, 15
2018/1/27, 187, 49, 22, 20, 23, 6
2018/1/28, 90, 48, 24, 18, 18, 6
2018/1/29, 75, 70, 10, 29, 38, 14
2018/1/30, 129, 40, 21, 23, 26, 7
2018/1/31, 80, 84, 12, 31, 57, 17
2018/2/1, 168, 42, 23, 17, 17, 6
2018/2/2, 78, 41, 19, 17, 19, 7
2018/2/3, 95, 66, 17, 23, 35, 11
2018/2/4, 136, 72, 20, 24, 27, 14
2018/2/5, 154, 56, 22, 20, 25, 10
2018/2/6, 120, 60, 24, 25, 36, 14
2018/2/7, 147, 81, 24, 25, 34, 15
2018/2/8, 144, 77, 25, 22, 24, 10
2018/2/9, 140, 59, 27, 14, 13, 7
2018/2/10, 72, 48, 26, 12, 11, 7
2018/2/11, 70, 58, 26, 17, 21, 8
2018/2/12, 71, 57, 15, 28, 45, 13
2018/2/13, 121, 60, 27, 19, 21, 10
2018/2/14, 100, 56, 30, 18, 23, 9
2018/2/15, 105, 76, 29, 13, 17, 9
2018/2/16, 116, 48, 28, 15, 17, 7
2018/2/17, 89, 61, 29, 26, 45, 16
2018/2/18, 164, 69, 30, 28, 36, 14
2018/2/19, 150, 48, 31, 20, 23, 9
2018/2/20, 111, 70, 29, 25, 26, 12
2018/2/21, 159, 76, 26, 27, 30, 18
2018/2/22, 155, 69, 26, 23, 33, 13
2018/2/23, 143, 48, 28, 19, 19, 9
2018/2/24, 106, 88, 26, 34, 39, 17
2018/2/25, 179, 107, 17, 35, 41, 21
2018/2/26, 195, 79, 30, 22, 15, 12
2018/2/27, 173, 104, 16, 35, 33, 17
2018/2/28, 201, 58, 30, 16, 9, 6
2018/3/1, 93, 61, 27, 22, 26, 11
2018/3/2, 109, 45, 30, 18, 13, 8
2018/3/3, 107, 41, 30, 11, 8, 5
2018/3/4, 80, 34, 31, 14, 10, 5
2018/3/5, 79, 31, 27, 17, 14, 6
2018/3/6, 75, 61, 12, 30, 33, 11
2018/3/7, 143, 42, 32, 14, 11, 6
2018/3/8, 115, 63, 22, 33, 34, 13
2018/3/9, 153, 59, 36, 21, 15, 8
2018/3/10, 142, 64, 26, 35, 32, 12
2018/3/11, 148, 76, 44, 15, 14, 10
2018/3/12, 160, 84, 43, 18, 14, 10
2018/3/13, 172, 105, 36, 28, 21, 13
2018/3/14, 197, 35, 39, 14, 7, 5
2018/3/15, 84, 42, 27, 32, 28, 12
2018/3/16, 104, 67, 25, 33, 31, 14
2018/3/17, 152, 65, 30, 25, 13, 9
2018/3/18, 166, 52, 35, 21, 11, 11
2018/3/19, 108, 27, 36, 14, 9, 6
2018/3/20, 59, 50, 35, 27, 19, 8
2018/3/21, 106, 95, 34, 46, 30, 18
2018/3/22, 177, 121, 37, 39, 37, 21
2018/3/23, 209, 131, 51, 31, 32, 23
2018/3/24, 232, 112, 81, 20, 24, 19
2018/3/25, 184, 97, 71, 16, 20, 13
2018/3/26, 170, 80, 66, 13, 18, 12
2018/3/27, 154, 87, 44, 18, 9, 8
2018/3/28, 96, 64, 42, 18, 8, 7
2018/3/29, 104, 88, 47, 35, 25, 16
2018/3/30, 168, 93, 52, 25, 17, 14
2018/3/31, 175, 90, 54, 22, 19, 14
2017/10/1, 57, 34, 18, 16, 5, 6
2017/10/2, 27, 39, 22, 23, 6, 7
2017/10/3, 43, 64, 19, 28, 16, 10
2017/10/4, 106, 60, 46, 16, 20, 13
2017/10/5, 94, 49, 49, 15, 12, 10
2017/10/6, 84, 52, 48, 17, 10, 10
2017/10/7, 103, 73, 34, 31, 15, 17
2017/10/8, 160, 42, 10, 17, 3, 9
2017/10/9, 119, 29, 11, 16, 5, 7
2017/10/10, 73, 31, 20, 18, 3, 7
2017/10/11, 58, 58, 18, 27, 11, 10
2017/10/12, 85, 47, 20, 24, 8, 11
2017/10/13, 79, 43, 22, 25, 6, 9
2017/10/14, 59, 61, 8, 31, 13, 11
2017/10/15, 97, 51, 23, 28, 5, 10
2017/10/16, 80, 81, 18, 37, 13, 13
2017/10/17, 139, 112, 17, 47, 17, 18
2017/10/18, 169, 104, 18, 44, 24, 26
2017/10/19, 157, 115, 36, 32, 14, 26
2017/10/20, 152, 50, 24, 18, 7, 14
2017/10/21, 84, 53, 26, 20, 6, 9
2017/10/22, 84, 67, 26, 25, 7, 11
2017/10/23, 122, 94, 22, 44, 21, 18
2017/10/24, 162, 133, 21, 58, 23, 27
2017/10/25, 202, 124, 23, 38, 24, 18
2017/10/26, 198, 85, 33, 31, 24, 11
2017/10/27, 172, 67, 36, 20, 12, 6
2017/10/28, 109, 44, 18, 18, 7, 3
2017/10/29, 49, 60, 14, 28, 22, 8
2017/10/30, 111, 72, 21, 29, 25, 10
2017/10/31, 129, 54, 22, 28, 16, 6
2017/11/1, 96, 113, 8, 32, 19, 9
2017/11/2, 185, 63, 15, 22, 9, 6
2017/11/3, 130, 61, 11, 29, 28, 10
2017/11/4, 124, 80, 27, 27, 24, 10
2017/11/5, 151, 76, 35, 28, 18, 12
2017/11/6, 154, 82, 33, 29, 14, 10
2017/11/7, 147, 31, 19, 20, 13, 6
2017/11/8, 41, 61, 18, 24, 30, 9
2017/11/9, 114, 78, 16, 16, 6, 5
2017/11/10, 67, 58, 11, 20, 13, 6
2017/11/11, 74, 62, 18, 25, 26, 12
2017/11/12, 122, 53, 15, 23, 18, 8
2017/11/13, 99, 37, 15, 15, 9, 6
2017/11/14, 68, 40, 15, 14, 10, 3
2017/11/15, 57, 66, 12, 21, 26, 8
2017/11/16, 119, 65, 16, 17, 11, 6
2017/11/17, 113, 46, 14, 16, 14, 6
2017/11/18, 79, 47, 13, 18, 20, 7
2017/11/19, 92, 56, 1, 23, 51, 16
2017/11/20, 113, 80, 12, 26, 26, 11
2017/11/21, 127, 48, 15, 17, 11, 6
2017/11/22, 63, 40, 10, 16, 12, 5
2017/11/23, 62, 44, 12, 19, 24, 6
2017/11/24, 88, 50, 13, 19, 21, 9
2017/11/25, 106, 44, 15, 19, 22, 7
2017/11/26, 98, 53, 17, 19, 21, 10
2017/11/27, 97, 69, 20, 18, 13, 7
2017/11/28, 97, 48, 19, 16, 13, 6
2017/11/29, 50, 34, 17, 19, 19, 7
2017/11/30, 72, 66, 9, 27, 41, 15
2017/12/1, 132, 115, 17, 27, 21, 13
2017/12/2, 176, 50, 11, 18, 16, 8
2017/12/3, 102, 43, 13, 20, 21, 9
2017/12/4, 90, 57, 9, 24, 27, 11
2017/12/5, 118, 88, 8, 29, 44, 21
2017/12/6, 164, 63, 13, 18, 14, 11
2017/12/7, 128, 72, 6, 25, 27, 16
2017/12/8, 145, 66, 11, 26, 32, 21
2017/12/9, 137, 64, 14, 18, 13, 10
2017/12/10, 93, 53, 13, 11, 10, 10
2017/12/11, 75, 49, 13, 17, 17, 9
2017/12/12, 80, 84, 9, 26, 39, 13
2017/12/13, 161, 104, 3, 35, 62, 21
2017/12/14, 182, 74, 14, 25, 27, 12
2017/12/15, 133, 45, 17, 16, 13, 4
2017/12/16, 71, 71, 11, 24, 29, 11
2017/12/17, 129, 54, 17, 20, 20, 8
2017/12/18, 96, 57, 16, 17, 20, 8
2017/12/19, 84, 82, 6, 31, 45, 14
2017/12/20, 156, 68, 12, 25, 26, 14
2017/12/21, 135, 90, 14, 28, 22, 13
2017/12/22, 170, 115, 5, 37, 42, 23
2017/12/23, 201, 49, 16, 21, 18, 7
2017/12/24, 97, 50, 13, 21, 19, 8
2017/12/25, 87, 39, 15, 14, 9, 6
2017/12/26, 71, 51, 6, 24, 36, 11
2017/12/27, 106, 87, 2, 31, 55, 20
2017/12/28, 171, 107, 12, 25, 25, 14
2017/12/29, 191, 114, 3, 34, 41, 18
2017/12/30, 204, 100, 7, 30, 39, 17
2017/12/31, 179, 53, 13, 18, 19, 10
2017/7/1, 147, 45, 42, 18, 8, 7
2017/7/2, 105, 45, 72, 22, 7, 7
2017/7/3, 103, 30, 61, 18, 9, 4
2017/7/4, 59, 48, 104, 17, 7, 6
2017/7/5, 104, 46, 91, 16, 9, 6
2017/7/6, 105, 29, 43, 12, 3, 4
2017/7/7, 69, 44, 67, 9, 5, 6
2017/7/8, 118, 31, 49, 11, 6, 4
2017/7/9, 76, 32, 52, 11, 2, 4
2017/7/10, 80, 50, 109, 11, 1, 7
2017/7/11, 114, 56, 75, 10, 2, 6
2017/7/12, 126, 44, 68, 10, 4, 4
2017/7/13, 105, 39, 60, 17, 3, 4
2017/7/14, 91, 44, 81, 17, 6, 7
2017/7/15, 91, 44, 64, 13, 3, 6
2017/7/16, 93, 30, 61, 11, 3, 3
2017/7/17, 77, 44, 71, 12, 3, 4
2017/7/18, 94, 43, 59, 12, 3, 4
2017/7/19, 100, 46, 49, 14, 2, 5
2017/7/20, 104, 15, 44, 12, 1, 1
2017/7/21, 49, 39, 16, 26, 5, 3
2017/7/22, 72, 58, 89, 31, 4, 3
2017/7/23, 113, 53, 55, 33, 4, 4
2017/7/24, 109, 29, 42, 19, 4, 2
2017/7/25, 51, 56, 52, 28, 15, 10
2017/7/26, 96, 47, 54, 21, 6, 6
2017/7/27, 111, 30, 50, 15, 2, 2
2017/7/28, 72, 36, 73, 21, 3, 3
2017/7/29, 70, 52, 84, 17, 7, 5
2017/7/30, 119, 45, 93, 15, 10, 7
2017/7/31, 108, 42, 64, 13, 5, 7
2017/8/1, 99, 32, 28, 14, 8, 4
2017/8/2, 77, 29, 27, 10, 5, 4
2017/8/3, 68, 17, 39, 11, 4, 4
2017/8/4, 51, 24, 62, 14, 4, 4
2017/8/5, 54, 34, 61, 20, 10, 6
2017/8/6, 63, 34, 60, 19, 1, 2
2017/8/7, 74, 40, 104, 27, 7, 3
2017/8/8, 87, 63, 99, 33, 9, 9
2017/8/9, 130, 41, 76, 19, 5, 7
2017/8/10, 95, 42, 111, 16, 5, 7
2017/8/11, 87, 40, 81, 15, 17, 4
2017/8/12, 88, 45, 73, 19, 7, 6
2017/8/13, 88, 47, 37, 22, 6, 4
2017/8/14, 84, 28, 36, 17, 2, 2
2017/8/15, 68, 66, 28, 24, 10, 7
2017/8/16, 95, 33, 26, 18, 3, 9
2017/8/17, 78, 31, 22, 19, 4, 7
2017/8/18, 66, 41, 47, 20, 5, 8
2017/8/19, 80, 45, 61, 18, 6, 7
2017/8/20, 93, 34, 50, 13, 8, 7
2017/8/21, 76, 69, 82, 13, 4, 16
2017/8/22, 152, 33, 28, 16, 4, 5
2017/8/23, 92, 36, 35, 19, 3, 4
2017/8/24, 63, 47, 24, 21, 6, 8
2017/8/25, 77, 31, 33, 18, 6, 3
2017/8/26, 54, 44, 36, 20, 15, 9
2017/8/27, 80, 29, 30, 13, 2, 6
2017/8/28, 64, 29, 27, 15, 7, 4
2017/8/29, 39, 37, 27, 19, 7, 6
2017/8/30, 72, 61, 32, 32, 14, 10
2017/8/31, 105, 65, 32, 33, 9, 12
2017/9/1, 139, 55, 72, 32, 6, 10
2017/9/2, 130, 66, 76, 29, 11, 13
2017/9/3, 146, 51, 64, 15, 11, 8
2017/9/4, 120, 41, 44, 16, 7, 6
2017/9/5, 92, 46, 12, 19, 13, 8
2017/9/6, 113, , , , , 
2017/9/11, 37, 36, 21, 21, 8, 6
2017/9/12, 61, 44, 28, 26, 16, 7
2017/9/13, 76, 56, 48, 31, 13, 8
2017/9/14, 105, 60, 48, 26, 16, 10
2017/9/15, 117, 49, 55, 19, 16, 8
2017/9/16, 86, 36, 34, 23, 6, 6
2017/9/17, 75, 55, 54, 23, 18, 13
2017/9/18, 111, 30, 32, 14, 4, 7
2017/9/19, 42, 37, 41, 19, 6, 6
2017/9/20, 56, 48, 59, 20, 15, 10
2017/9/21, 81, 49, 46, 18, 12, 7
2017/9/22, 99, 51, 47, 20, 15, 10
2017/9/23, 74, 50, 42, 19, 12, 6
2017/9/24, 70, 66, 49, 22, 10, 10
2017/9/25, 127, 39, 35, 19, 7, 7
2017/9/26, 87, 34, 20, 22, 8, 8
2017/9/27, 66, 29, 22, 18, 5, 6
2017/9/28, 41, 50, 23, 26, 19, 9
2017/9/29, 71, 80, 50, 28, 20, 17
2017/9/30, 128, 43, 48, 14, 5, 7
2017/4/1, 123, 80, 53, 29, 18, 10
2017/4/2, 140, 85, 74, 20, 16, 11
2017/4/3, 154, 95, 87, 18, 21, 9
2017/4/4, 155, 75, 68, 15, 14, 6
2017/4/5, 119, 68, 30, 19, 8, 7
2017/4/6, 139, 85, 57, 20, 6, 8
2017/4/7, 163, 55, 42, 14, 3, 5
2017/4/8, 65, 51, 45, 16, 4, 4
2017/4/9, 63, 80, 55, 28, 21, 11
2017/4/10, 132, 63, 38, 11, 3, 4
2017/4/11, 53, 52, 39, 15, 2, 2
2017/4/12, 44, 69, 49, 21, 18, 6
2017/4/13, 107, 89, 74, 16, 12, 8
2017/4/14, 151, 79, 85, 18, 21, 9
2017/4/15, 152, 69, 45, 24, 9, 6
2017/4/16, 98, 72, 51, 19, 9, 7
2017/4/17, 122, 65, 42, 13, 3, 4
2017/4/18, 69, 61, 34, 23, 10, 5
2017/4/19, 94, 76, 31, 15, 7, 8
2017/4/20, 103, 80, 47, 21, 5, 5
2017/4/21, 100, 75, 50, 16, 14, 8
2017/4/22, 95, 56, 41, 13, 5, 5
2017/4/23, 59, 47, 29, 22, 7, 7
2017/4/24, 84, 43, 33, 20, 6, 4
2017/4/25, 56, 46, 33, 20, 5, 3
2017/4/26, 58, 58, 35, 25, 6, 6
2017/4/27, 88, 57, 35, 27, 5, 5
2017/4/28, 91, 73, 46, 22, 11, 8
2017/4/29, 108, 105, 40, 13, 3, 3
2017/4/30, 91, 59, 60, 22, 8, 4
2017/5/1, 87, 60, 66, 15, 8, 6
2017/5/2, 91, 64, 67, 11, 11, 4
2017/5/3, 118, 54, 57, 17, 4, 6
2017/5/4, 113, 104, 38, 15, 3, 5
2017/5/5, 109, 183, 31, 13, 12, 4
2017/5/6, 115, 107, 45, 17, 3, 4
2017/5/7, 96, 94, 98, 29, 9, 10
2017/5/8, 130, 78, 63, 14, 5, 7
2017/5/9, 103, 63, 68, 13, 4, 5
2017/5/10, 92, 79, 65, 14, 5, 5
2017/5/11, 106, 136, 37, 18, 4, 4
2017/5/12, 125, 57, 43, 11, 4, 3
2017/5/13, 77, 53, 33, 12, 3, 3
2017/5/14, 68, 35, 40, 13, 2, 3
2017/5/15, 67, 47, 63, 22, 9, 8
2017/5/16, 94, 58, 98, 19, 7, 7
2017/5/17, 122, 80, 112, 12, 7, 6
2017/5/18, 137, 75, 117, 15, 6, 7
2017/5/19, 147, 57, 101, 16, 7, 6
2017/5/20, 109, 53, 78, 16, 4, 3
2017/5/21, 96, 41, 25, 17, 3, 3
2017/5/22, 67, 34, 43, 14, 2, 2
2017/5/23, 67, 39, 45, 20, 4, 4
2017/5/24, 93, 25, 40, 10, 2, 2
2017/5/25, 41, 37, 46, 26, 4, 3
2017/5/26, 75, 41, 76, 28, 6, 6
2017/5/27, 96, 60, 90, 14, 5, 4
2017/5/28, 108, 93, 23, 23, 6, 6
2017/5/29, 120, 45, 74, 16, 5, 5
2017/5/30, 106, 54, 75, 18, 5, 6
2017/5/31, 109, 51, 34, 21, 5, 3
2017/6/1, 73, 40, 29, 19, 4, 2
2017/6/2, 64, 33, 40, 17, 3, 3
2017/6/3, 54, 45, 47, 17, 9, 7
2017/6/4, 83, 44, 73, 25, 9, 6
2017/6/5, 96, 64, 46, 19, 16, 7
2017/6/6, 106, 54, 57, 13, 4, 4
2017/6/7, 118, 89, 61, 21, 6, 8
2017/6/8, 122, 52, 40, 17, 4, 3
2017/6/9, 71, 51, 35, 20, 9, 3
2017/6/10, 65, 35, 35, 20, 6, 5
2017/6/11, 55, 39, 41, 20, 12, 5
2017/6/12, 70, 44, 62, 25, 4, 3
2017/6/13, 73, 63, 100, 17, 10, 9
2017/6/14, 126, 74, 130, 27, 14, 15
2017/6/15, 142, 68, 133, 21, 9, 7
2017/6/16, 114, 83, 126, 14, 16, 9
2017/6/17, 160, 68, 110, 16, 11, 8
2017/6/18, 156, 152, 66, 16, 6, 6
2017/6/19, 140, 26, 62, 13, 8, 5
2017/6/20, 76, 38, 53, 16, 6, 8
2017/6/21, 97, 29, 48, 21, 3, 4
2017/6/22, 67, 42, 58, 24, 6, 5
2017/6/23, 95, 39, 48, 19, 7, 7
2017/6/24, 101, 32, 51, 23, 2, 5
2017/6/25, 108, 55, 94, 27, 8, 10
2017/6/26, 143, 35, 93, 15, 8, 11
2017/6/27, 115, 41, 81, 12, 9, 6
2017/6/28, 94, 42, 54, 11, 10, 6
2017/6/29, 94, 60, 87, 11, 12, 6
2017/6/30, 146, 62, 105, 11, 9, 7
2017/1/2, 94, 99, 8, 42, 77, 24
2017/1/3, 180, 94, 7, 42, 72, 20
2017/1/4, 174, 77, 7, 38, 80, 11
2017/1/5, 156, 97, 5, 41, 97, 18
2017/1/6, 177, 156, 4, 45, 77, 22
2017/1/7, 261, 141, 8, 43, 59, 16
2017/1/8, 253, 47, 21, 25, 46, 6
2017/1/9, 70, 45, 21, 22, 38, 6
2017/1/10, 78, 60, 14, 33, 84, 11
2017/1/11, 117, 48, 20, 25, 44, 6
2017/1/12, 88, 52, 22, 18, 26, 4
2017/1/13, 60, 45, 16, 20, 37, 5
2017/1/14, 70, 87, 4, 35, 75, 14
2017/1/15, 170, 112, 9, 36, 112, 18
2017/1/16, 194, 119, 6, 41, 82, 18
2017/1/17, 200, 95, 13, 31, 48, 12
2017/1/18, 164, 102, 10, 30, 96, 15
2017/1/19, 173, 49, 16, 20, 39, 5
2017/1/20, 87, 75, 21, 22, 56, 12
2017/1/21, 112, 81, 18, 20, 41, 7
2017/1/22, 119, 97, 18, 29, 74, 13
2017/1/23, 164, 112, 9, 36, 101, 16
2017/1/24, 202, 112, 18, 36, 77, 23
2017/1/25, 194, 100, 33, 17, 23, 8
2017/1/26, 135, 76, 25, 17, 38, 4
2017/1/27, 84, 59, 26, 17, 46, 8
2017/1/28, 134, 52, 23, 14, 36, 6
2017/1/29, 105, 42, 21, 15, 35, 4
2017/1/30, 83, 67, 19, 29, 101, 16
2017/1/31, 143, 38, 25, 14, 29, 4
2017/2/1, 67, 69, 16, 27, 56, 15
