date, pm25, pm10, o3, no2, so2, co
2018/12/26, 37, 32, 26, 8, 2, 3
2018/12/27, 58, 44, 22, 10, 2, 4
2018/12/28, 87, 46, 21, 15, 3, 6
2018/12/29, 90, 35, 16, 17, 2, 6
2018/12/30, 84, , , , , 
2018/7/1, 42, 26, 24, 8, 6, 3
2018/7/2, 55, 27, 17, 12, 6, 3
2018/7/3, 62, 38, , 17, 8, 4
2018/7/4, 84, 32, , 9, 5, 4
2018/7/5, 72, 23, , 8, 7, 4
2018/7/6, 55, 22, , 6, 6, 3
2018/7/7, 52, 43, , 9, 6, 3
2018/7/8, 76, 31, , 7, 5, 3
2018/7/9, 56, 26, , 5, 5, 2
2018/7/10, 42, 35, , 5, 5, 2
2018/7/11, 55, 29, , 5, 4, 2
2018/7/12, 50, 24, , 6, 2, 2
2018/7/13, 38, 25, , 6, 3, 3
2018/7/14, 42, 23, , 5, 3, 
2018/7/15, 39, 24, , 5, 3, 
2018/7/16, 34, 24, , 6, 3, 
2018/7/17, 29, 22, , 5, 3, 
2018/7/18, 29, 23, , 5, 3, 
2018/7/19, 39, 39, , 7, 5, 3
2018/7/20, 74, 33, , 5, 5, 3
2018/7/21, 68, 17, , 5, 5, 3
2018/7/22, 44, 23, , 6, 4, 3
2018/7/23, 51, 38, , 12, 5, 4
2018/7/24, 91, 50, , 13, 4, 5
2018/7/25, 110, 48, , 21, 4, 5
2018/7/26, 99, 50, , 24, 4, 6
2018/7/27, 110, 48, , 11, 5, 5
2018/7/28, 121, 47, , 13, 6, 4
2018/7/29, 116, 41, , 13, 5, 5
2018/7/30, 95, 29, , 13, 5, 4
2018/7/31, 76, 25, , 10, 4, 3
2018/8/1, 68, 28, , 8, 4, 3
2018/8/2, 71, 21, , 8, 3, 3
2018/8/3, 54, 33, , 7, 2, 4
2018/8/4, 68, 29, , 7, 2, 3
2018/8/5, 60, 29, , 9, 3, 3
2018/8/6, 68, 23, , 10, 3, 3
2018/8/7, 60, 26, , 8, 3, 3
2018/8/8, 90, 30, , 9, 4, 3
2018/8/9, 68, 37, , 11, 4, 4
2018/8/10, 84, 29, , 9, 4, 5
2018/8/11, 73, 20, , 8, 3, 3
2018/8/12, 62, 22, , 4, 2, 3
2018/8/13, 30, 26, , 6, 3, 
2018/8/14, 46, 27, , 7, 5, 
2018/8/15, 56, 20, , 8, 4, 3
2018/8/16, 37, 17, , 4, 3, 3
2018/8/17, 27, 19, , 5, 3, 
2018/8/18, 32, 20, , 5, 3, 
2018/8/19, 27, 23, , 6, 3, 3
2018/8/20, 41, 21, , 17, 4, 4
2018/8/21, 57, 25, , 10, 4, 3
2018/8/22, 53, 45, , 10, 4, 5
2018/8/23, 76, 50, , 15, 6, 8
2018/8/24, 88, 22, 26, 11, 2, 3
2018/8/25, 57, 20, 27, 12, 2, 4
2018/8/26, 52, 23, 32, 7, 2, 3
2018/8/27, 40, 21, 33, 6, 1, 2
2018/8/28, 39, 21, 33, 6, 2, 3
2018/8/29, 36, 29, 41, 7, 2, 3
2018/8/30, 42, 33, 83, 9, 3, 4
2018/8/31, 57, 40, 54, 18, 3, 6
2018/9/1, 93, 39, 63, 17, 3, 5
2018/9/2, 95, 50, 72, 15, 3, 6
2018/9/3, 127, 56, 94, 16, 7, 9
2018/9/4, 111, 55, 110, 17, 7, 7
2018/9/5, 114, 58, 103, 13, 5, 7
2018/9/6, 141, 68, 34, 32, 6, 11
2018/9/7, 164, 36, 39, 17, 4, 2
2018/9/8, 51, 32, 48, 12, 3, 2
2018/9/9, 59, 23, 47, 13, 4, 3
2018/9/10, 58, 27, 38, 13, 4, 3
2018/9/11, 40, 16, 29, 13, 3, 3
2018/9/12, 25, 21, 23, 14, 3, 3
2018/9/13, 44, 18, 30, 19, 3, 5
2018/9/14, 43, 20, 36, 12, 4, 4
2018/9/15, 46, 20, 24, 7, 2, 
2018/9/16, 30, 15, 13, 14, 3, 5
2018/9/17, 25, 22, 23, 15, 4, 5
2018/9/18, 63, 38, 65, 19, 3, 6
2018/9/19, 74, 34, 25, 26, 3, 7
2018/9/20, 74, 24, 31, 19, 3, 8
2018/9/21, 50, 26, 39, 20, 4, 6
2018/9/22, 42, 51, 75, 17, 4, 8
2018/9/23, 70, 43, 72, 8, 3, 5
2018/9/24, 56, 26, 46, 7, 2, 3
2018/9/25, 48, 25, 43, 9, 2, 3
2018/9/26, 36, 23, 41, 10, 2, 3
2018/9/27, 39, 23, 40, 13, 2, 3
2018/9/28, 37, 25, 39, 10, 3, 3
2018/9/29, 42, 49, 92, 12, 5, 6
2018/9/30, 96, 47, 48, 11, 5, 5
2018/4/1, 116, 75, 33, 25, 8, 6
2018/4/2, 114, 64, 50, 12, 7, 4
2018/4/3, 91, 42, 35, 13, 5, 4
2018/4/4, 84, 29, 35, 15, 5, 5
2018/4/5, 77, 90, 43, 12, 5, 7
2018/4/6, 112, 60, 47, 13, 6, 5
2018/4/7, 77, 64, 67, 22, 7, 5
2018/4/8, 99, 68, 73, 25, 8, 5
2018/4/9, 112, 51, 72, 14, 6, 5
2018/4/10, 85, 96, 71, 25, 11, 8
2018/4/11, 138, 54, 43, 16, 8, 4
2018/4/12, 81, 41, 46, 15, 6, 4
2018/4/13, 63, 36, 33, 18, 5, 6
2018/4/14, 96, 71, 72, 18, 7, 7
2018/4/15, 133, 92, 41, 20, 6, 5
2018/4/16, 71, 52, 48, 22, 7, 5
2018/4/17, 98, 57, 80, 20, 6, 5
2018/4/18, 124, 56, 88, 19, 6, 5
2018/4/19, 105, 55, 57, 11, 5, 3
2018/4/20, 85, 52, 49, 10, 6, 4
2018/4/21, 83, 43, 65, 15, 7, 5
2018/4/22, 87, 39, 34, 18, 6, 6
2018/4/23, 104, 26, 45, 14, 5, 6
2018/4/24, 69, 49, 67, 22, 8, 7
2018/4/25, 122, 39, 38, 26, 7, 3
2018/4/26, 93, 67, 122, 24, 8, 7
2018/4/27, 151, 87, 115, 24, 9, 7
2018/4/28, 176, 73, 129, 17, 7, 6
2018/4/29, 166, 64, 119, 18, 8, 8
2018/4/30, 158, 47, 74, 24, 7, 7
2018/5/1, 122, 52, 67, 16, 5, 7
2018/5/2, 133, 41, 81, 16, 6, 4
2018/5/3, 87, 54, 102, 19, 8, 4
2018/5/4, 116, 39, 58, 17, 6, 4
2018/5/5, 72, 47, 51, 17, 8, 6
2018/5/6, 112, 35, 36, 15, 6, 6
2018/5/7, 88, 45, 61, 17, 6, 4
2018/5/8, 83, 48, 64, 13, 6, 4
2018/5/9, 82, 41, 69, 8, 3, 3
2018/5/10, 63, 45, 72, 9, 3, 
2018/5/11, 60, 69, 72, 33, 8, 8
2018/5/12, 128, 62, 61, 21, 6, 8
2018/5/13, 150, 52, 98, 12, 5, 6
2018/5/14, 139, 54, 98, 11, 6, 5
2018/5/15, 127, 52, 107, 14, 7, 5
2018/5/16, 109, 50, 92, 17, 7, 6
2018/5/17, 103, 52, 81, 22, 6, 7
2018/5/18, 128, 28, 42, 11, 2, 5
2018/5/19, 79, 24, 42, 8, 2, 3
2018/5/20, 36, 34, 38, 12, 3, 4
2018/5/21, 57, 38, 41, 12, 3, 6
2018/5/22, 69, 71, 80, 14, 4, 6
2018/5/23, 90, 79, 62, 16, 4, 3
2018/5/24, 99, 41, 47, 16, 3, 5
2018/5/25, 77, 32, 45, 13, 6, 6
2018/5/26, 91, 37, 40, 17, 5, 5
2018/5/27, 93, 65, 74, 19, 7, 7
2018/5/28, 156, 81, 65, 27, 7, 8
2018/5/29, 177, 70, 35, 25, 6, 7
2018/5/30, 167, 50, 74, 24, 5, 6
2018/5/31, 116, 38, 80, 16, 5, 4
2018/6/1, 97, 40, 81, 13, 6, 4
2018/6/2, 93, 41, 79, 10, 6, 4
2018/6/3, 101, 41, 68, 15, 5, 4
2018/6/4, 91, 67, 105, 25, 6, 7
2018/6/5, 162, 55, 108, 13, 6, 6
2018/6/6, 140, 34, 63, 11, 5, 4
2018/6/7, 81, 27, 49, 10, 6, 4
2018/6/8, 66, 28, 46, 8, 5, 4
2018/6/9, 70, 45, 54, 15, 6, 5
2018/6/10, 111, 56, 121, 14, 6, 7
2018/6/11, 144, 61, 140, 17, 8, 7
2018/6/12, 148, 59, 124, 13, 7, 6
2018/6/13, 136, 40, 65, 7, 5, 4
2018/6/14, 100, 28, 60, 9, 5, 3
2018/6/15, 68, 38, 45, 5, 5, 3
2018/6/16, 81, 38, 50, 6, 5, 3
2018/6/17, 87, 33, 53, 5, 5, 
2018/6/18, 79, 30, 37, 11, 5, 4
2018/6/19, 89, 19, 41, 13, 5, 4
2018/6/20, 64, 26, 50, 13, 5, 5
2018/6/21, 67, 30, 38, 11, 4, 3
2018/6/22, 78, 16, 58, 8, 4, 3
2018/6/23, 50, 24, 50, 8, 4, 3
2018/6/24, 72, 40, 96, 12, 5, 5
2018/6/25, 105, 51, 101, 14, 7, 5
2018/6/26, 124, 46, 75, 15, 7, 5
2018/6/27, 105, 43, 47, 17, 7, 5
2018/6/28, 100, 33, 58, 17, 5, 6
2018/6/29, 92, 24, 29, 12, 5, 3
2018/6/30, 61, 19, 31, 11, 5, 4
2018/1/1, 123, 34, 32, 19, 5, 7
2018/1/2, 74, 28, 34, 13, 3, 6
2018/1/3, 53, 9, 28, 14, 3, 5
2018/1/4, 23, 26, 25, 18, 3, 8
2018/1/5, 75, 51, 24, 26, 4, 9
2018/1/6, 137, 22, 21, 22, 3, 9
2018/1/7, 72, 75, 29, 23, 5, 13
2018/1/8, 165, 48, 32, 20, 5, 8
2018/1/9, 89, 57, 28, 24, 7, 8
2018/1/10, 99, 56, 26, 26, 9, 8
2018/1/11, 120, 43, 21, 26, 8, 7
2018/1/12, 91, 55, 14, 41, 9, 8
2018/1/13, 136, 37, 27, 28, 4, 4
2018/1/14, 89, 37, 22, 35, 6, 5
2018/1/15, 100, 56, 15, 34, 5, 7
2018/1/16, 132, 79, 19, 31, 5, 10
2018/1/17, 176, 65, 29, 26, 5, 7
2018/1/18, 160, 89, 26, 37, 7, 10
2018/1/19, 187, 71, 28, 34, 6, 8
2018/1/20, 162, 45, 37, 29, 6, 5
2018/1/21, 110, 45, 31, 33, 4, 8
2018/1/22, 119, 69, 26, 20, 3, 8
2018/1/23, 146, 28, 33, 13, 3, 3
2018/1/24, 68, 12, 25, 18, 3, 3
2018/1/25, 46, 19, 28, 13, 3, 3
2018/1/26, 56, 20, 25, 19, 4, 3
2018/1/27, 58, 20, 25, 16, 4, 4
2018/1/28, 69, 72, 33, 21, 11, 10
2018/1/29, 168, 122, 38, 43, 16, 16
2018/1/30, 235, 110, 27, 50, 13, 14
2018/1/31, 209, 91, 31, 44, 14, 12
2018/2/1, 188, 82, 39, 41, 12, 11
2018/2/2, 177, 38, 31, 13, 4, 5
2018/2/3, 89, 42, 32, 17, 7, 6
2018/2/4, 100, 57, 30, 29, 10, 8
2018/2/5, 137, 37, 28, 23, 7, 6
2018/2/6, 91, 30, 31, 26, 5, 5
2018/2/7, 64, 70, 30, 29, 9, 9
2018/2/8, 162, 56, 35, 28, 6, 7
2018/2/9, 147, 72, 32, 22, 6, 8
2018/2/10, 132, 88, 37, 19, 7, 7
2018/2/11, 107, 87, 35, 15, 7, 6
2018/2/12, 100, 51, 46, 18, 6, 5
2018/2/13, 94, 58, 52, 22, 6, 7
2018/2/14, 103, 46, 37, 15, 5, 5
2018/2/15, 93, 25, 33, 14, 4, 5
2018/2/16, 56, 41, 51, 13, 5, 5
2018/2/17, 96, 26, 39, 11, 5, 4
2018/2/18, 49, 21, 40, 11, 4, 5
2018/2/19, 60, 44, 41, 11, 5, 5
2018/2/20, 115, 40, 42, 12, 4, 5
2018/2/21, 89, 47, 37, 17, 6, 7
2018/2/22, 115, 49, 47, 15, 5, 7
2018/2/23, 129, 38, 43, 14, 5, 5
2018/2/24, 104, 36, 44, 13, 4, 6
2018/2/25, 92, 39, 43, 19, 5, 6
2018/2/26, 99, 41, 61, 11, 5, 5
2018/2/27, 102, 33, 38, 17, 5, 7
2018/2/28, 93, 61, 46, 18, 7, 8
2018/3/1, 146, 36, 40, 11, 5, 3
2018/3/2, 61, 29, 38, 16, 5, 5
2018/3/3, 81, 31, 54, 13, 6, 6
2018/3/4, 85, 31, 41, 10, 5, 5
2018/3/5, 60, 35, 44, 10, 4, 4
2018/3/6, 61, 26, 38, 18, 5, 4
2018/3/7, 66, 46, 42, 12, 4, 5
2018/3/8, 95, 44, 38, 20, 6, 5
2018/3/9, 104, 56, 75, 22, 6, 5
2018/3/10, 139, 56, 59, 23, 5, 5
2018/3/11, 145, 32, 55, 17, 5, 3
2018/3/12, 72, 31, 54, 15, 5, 4
2018/3/13, 69, 29, 38, 12, 5, 4
2018/3/14, 60, 37, 25, 28, 7, 7
2018/3/15, 99, 40, 40, 11, 7, 4
2018/3/16, 69, 35, 43, 10, 4, 3
2018/3/17, 61, 42, 38, 22, 5, 6
2018/3/18, 83, 35, 33, 18, 5, 6
2018/3/19, 93, 48, 33, 20, 5, 7
2018/3/20, 126, 28, 26, 20, 4, 6
2018/3/21, 85, 66, 41, 30, 8, 8
2018/3/22, 163, 75, 65, 26, 7, 8
2018/3/23, 169, 62, 64, 25, 7, 6
2018/3/24, 147, 68, 81, 19, 6, 6
2018/3/25, 159, 60, 62, 22, 8, 6
2018/3/26, 146, 55, 69, 18, 6, 6
2018/3/27, 137, 51, 74, 19, 6, 6
2018/3/28, 124, 40, 40, 18, 5, 4
2018/3/29, 78, 28, 24, 18, 5, 4
2018/3/30, 76, 44, 61, 13, 5, 4
2018/3/31, 98, 66, 76, 13, 7, 5
2017/10/1, 69, 29, 34, 14, 4, 6
2017/10/2, 73, 43, 38, 9, 4, 4
2017/10/3, 45, 30, 38, 7, 3, 
2017/10/4, 39, 28, 33, 15, 4, 5
2017/10/5, 62, 53, 44, 20, 8, 10
2017/10/6, 141, 48, 66, 18, 7, 7
2017/10/7, 124, 28, 46, 14, 5, 5
2017/10/8, 71, 31, 33, 13, 5, 5
2017/10/9, 70, 32, 38, 9, 4, 4
2017/10/10, 65, 22, 31, 12, 4, 6
2017/10/11, 66, 27, 38, 12, 4, 5
2017/10/12, 72, 26, 38, 10, 4, 3
2017/10/13, 39, 32, 42, 8, 3, 
2017/10/14, 49, 12, 44, 6, 3, 3
2017/10/15, 24, 13, 41, 7, 3, 
2017/10/16, 20, 36, 41, 13, 5, 4
2017/10/17, 50, 40, 39, 15, 5, 
2017/10/18, 69, 35, 38, 16, 5, 5
2017/10/19, 69, 28, 44, 13, 4, 4
2017/10/20, 59, 40, 69, 10, 4, 6
2017/10/21, 79, 59, 70, 10, 5, 7
2017/10/22, 141, 53, 41, 15, 6, 6
2017/10/23, 89, 42, 47, 16, 5, 4
2017/10/24, 63, 37, 56, 24, 5, 4
2017/10/25, 68, 31, 45, 19, 6, 4
2017/10/26, 70, 37, 53, 28, 6, 4
2017/10/27, 77, 43, 69, 14, 5, 5
2017/10/28, 90, 58, 47, 12, 5, 7
2017/10/29, 106, 38, 35, 12, 4, 5
2017/10/30, 51, 36, 37, 24, 4, 4
2017/10/31, 54, 41, 50, 21, 5, 4
2017/11/1, 71, 52, 46, 31, 6, 5
2017/11/2, 112, 77, 67, 33, 11, 10
2017/11/3, 159, 27, 35, 8, 3, 
2017/11/4, 37, 28, 33, 18, 3, 5
2017/11/5, 45, 47, 36, 27, 5, 5
2017/11/6, 88, 81, 18, 52, 8, 10
2017/11/7, 166, 92, 61, 33, 13, 12
2017/11/8, 157, 36, 37, 25, 5, 4
2017/11/9, 45, 55, 30, 24, 6, 6
2017/11/10, 100, 41, 35, 13, 4, 4
2017/11/11, 51, 43, 33, 21, 5, 4
2017/11/12, 50, 42, 32, 24, 5, 5
2017/11/13, 74, 47, 26, 30, 6, 5
2017/11/14, 115, 55, 40, 26, 5, 5
2017/11/15, 81, 29, 34, 19, 4, 5
2017/11/16, 71, 12, 35, 12, 3, 4
2017/11/17, 32, 31, 35, 7, 2, 4
2017/11/18, 51, 36, 28, 14, 4, 5
2017/11/19, 77, 21, 32, 15, 3, 5
2017/11/20, 58, 47, 15, 33, 4, 8
2017/11/21, 126, 56, 34, 20, 5, 8
2017/11/22, 135, 66, 28, 27, 6, 6
2017/11/23, 100, 78, 23, 45, 10, 11
2017/11/24, 153, 65, 32, 37, 8, 8
2017/11/25, 137, 68, 34, 29, 9, 8
2017/11/26, 146, 55, 40, 19, 5, 6
2017/11/27, 95, 61, 31, 35, 5, 10
2017/11/28, 133, 79, 30, 24, 5, 9
2017/11/29, 154, 39, 30, 13, 3, 5
2017/11/30, 59, 56, 37, 14, 5, 6
2017/12/1, 102, 40, 17, 34, 5, 6
2017/12/2, 86, 44, 15, 37, 8, 7
2017/12/3, 107, 67, 36, 21, 6, 9
2017/12/4, 154, 47, 28, 22, 8, 8
2017/12/5, 98, 58, 28, 39, 9, 9
2017/12/6, 132, 74, 22, 49, 10, 11
2017/12/7, 168, 45, 28, 18, 6, 7
2017/12/8, 87, 55, 9, 35, 10, 9
2017/12/9, 126, 74, 25, 34, 10, 9
2017/12/10, 156, 64, 22, 39, 9, 10
2017/12/11, 154, 31, 32, 22, 4, 5
2017/12/12, 69, 30, 36, 18, 4, 5
2017/12/13, 67, 31, 29, 17, 3, 5
2017/12/14, 69, 24, 24, 23, 3, 5
2017/12/15, 61, 57, 30, 17, 5, 9
2017/12/16, 143, 57, 26, 24, 7, 8
2017/12/17, 127, 57, 20, 37, 9, 10
2017/12/18, 129, 54, 28, 31, 9, 11
2017/12/19, 109, 55, 17, 41, 8, 9
2017/12/20, 109, 72, 17, 41, 10, 11
2017/12/21, 161, 62, 30, 37, 7, 8
2017/12/22, 154, 51, 37, 21, 5, 7
2017/12/23, 129, 101, 33, 34, 12, 13
2017/12/24, 194, 73, 30, 27, 7, 9
2017/12/25, 128, 51, 27, 32, 6, 7
2017/12/26, 100, 51, 33, 29, 5, 7
2017/12/27, 104, 25, 29, 23, 4, 6
2017/12/28, 61, 36, 25, 29, 5, 6
2017/12/29, 81, 53, 25, 27, 5, 9
2017/12/30, 121, 118, 30, 28, 7, 15
2017/12/31, 221, 52, 34, 25, 6, 9
2017/7/1, 120, 33, 44, 10, 4, 3
2017/7/2, 71, 37, 76, 12, 3, 4
2017/7/3, 78, 32, 52, 13, 5, 4
2017/7/4, 69, 40, 77, 21, 5, 5
2017/7/5, 82, 40, 90, 15, 5, 4
2017/7/6, 81, 45, 73, 14, 4, 4
2017/7/7, 81, 42, 51, 14, 5, 4
2017/7/8, 81, 38, 47, 12, 7, 4
2017/7/9, 64, 36, 38, 15, 5, 4
2017/7/10, 67, 34, 85, 13, 6, 4
2017/7/11, 74, 50, 106, 16, 5, 5
2017/7/12, 95, 56, 126, 18, 6, 5
2017/7/13, 98, 56, 98, 23, 4, 6
2017/7/14, 98, 50, 91, 10, 3, 4
2017/7/15, 93, 39, 92, 8, 4, 3
2017/7/16, 58, 33, 43, 8, 4, 3
2017/7/17, 72, 55, 92, 28, 4, 6
2017/7/18, 108, 56, 124, 18, 6, 6
2017/7/19, 122, 53, 116, 14, 8, 5
2017/7/20, 107, 59, 140, 16, 8, 5
2017/7/21, 115, 61, 126, 16, 7, 6
2017/7/22, 127, 57, 140, 17, 5, 5
2017/7/23, 108, 58, 145, 18, 8, 5
2017/7/24, 116, 62, 114, 14, 8, 6
2017/7/25, 128, 57, 85, 11, 5, 5
2017/7/26, 129, 53, 68, 9, 6, 4
2017/7/27, 117, 29, 36, 7, 5, 3
2017/7/28, 59, 26, 27, 7, 5, 4
2017/7/29, 51, 27, 24, 5, 5, 3
2017/7/30, 50, 33, 32, 3, 4, 
2017/7/31, 53, 38, 33, 5, 4, 5
2017/8/1, 59, 35, 39, 5, 4, 3
2017/8/2, 61, 38, 97, 6, 4, 4
2017/8/3, 75, 50, 99, 15, 4, 5
2017/8/4, 104, 58, 35, 30, 3, 10
2017/8/5, 143, 71, 109, 23, 5, 12
2017/8/6, 164, 72, 127, 19, 6, 10
2017/8/7, 162, 40, 42, 23, 4, 10
2017/8/8, 101, 20, 31, 16, 4, 8
2017/8/9, 52, 45, 117, 15, 6, 9
2017/8/10, 115, 64, 125, 21, 6, 10
2017/8/11, 152, 50, 69, 9, 5, 7
2017/8/12, 120, 44, 53, 12, 4, 7
2017/8/13, 104, 25, 46, 14, 4, 7
2017/8/14, 58, 57, 97, 15, 5, 10
2017/8/15, 140, 40, 64, 15, 5, 8
2017/8/16, 96, 36, 39, 19, 5, 7
2017/8/17, 67, 31, 101, 13, 5, 6
2017/8/18, 58, 46, 99, 11, 5, 6
2017/8/19, 93, 25, 37, 13, 4, 6
2017/8/20, 37, 34, 54, 15, 5, 6
2017/8/21, 75, 20, 20, 5, 4, 4
2017/8/22, 29, 24, 26, 5, 3, 
2017/8/23, 27, 36, 86, 11, 4, 5
2017/8/24, 67, 39, 63, 21, 5, 7
2017/8/25, 81, 28, 52, 7, 4, 5
2017/8/26, 45, 27, 48, 8, 5, 4
2017/8/27, 35, 35, 97, 12, 5, 5
2017/8/28, 61, 31, 43, 10, 5, 4
2017/8/29, 59, 29, 40, 7, 4, 4
2017/8/30, 32, 30, 58, 7, 4, 4
2017/8/31, 43, 35, 70, 8, 4, 5
2017/9/1, 54, 35, 66, 7, 5, 5
2017/9/2, 64, 28, 47, 7, 5, 4
2017/9/3, 39, 28, 44, 6, 5, 
2017/9/4, 29, 41, 72, 13, 5, 5
2017/9/5, 68, 48, 19, 19, 7, 6
2017/9/6, 107, , , , , 
2017/9/11, 65, 31, 61, 11, 5, 5
2017/9/12, 74, 46, 63, 9, 4, 6
2017/9/13, 95, 39, 64, 7, 4, 5
2017/9/14, 59, 35, 40, 7, 4, 4
2017/9/15, 60, 32, 53, 6, 5, 4
2017/9/16, 54, 37, 54, 12, 6, 5
2017/9/17, 66, 66, 114, 24, 7, 7
2017/9/18, 133, 69, 102, 20, 6, 7
2017/9/19, 159, 29, 46, 16, 4, 5
2017/9/20, 85, 20, 43, 18, 4, 5
2017/9/21, 60, 39, 27, 27, 4, 5
2017/9/22, 76, 33, 40, 22, 5, 5
2017/9/23, 86, 14, 34, 16, 3, 5
2017/9/24, 51, 13, 24, 19, 3, 5
2017/9/25, 46, 49, 73, 23, 6, 8
2017/9/26, 122, 49, 44, 16, 5, 8
2017/9/27, 110, 38, 37, 20, 7, 5
2017/9/28, 56, 37, 54, 26, 6, 5
2017/9/29, 50, 24, 43, 15, 4, 4
2017/9/30, 44, 38, 55, 9, 4, 5
2017/4/1, 144, 66, 57, 23, 7, 8
2017/4/2, 159, 61, 76, 18, 5, 6
2017/4/3, 144, 52, 65, 11, 5, 5
2017/4/4, 125, 46, 43, 24, 6, 7
2017/4/5, 104, 59, 22, 38, 8, 8
2017/4/6, 155, 38, 22, 31, 5, 7
2017/4/7, 109, 53, 41, 24, 5, 7
2017/4/8, 140, 35, 49, 15, 4, 7
2017/4/9, 90, 28, 37, 21, 4, 6
2017/4/10, 74, 45, 44, 24, 4, 9
2017/4/11, 119, 65, 42, 27, 5, 8
2017/4/12, 100, 57, 61, 23, 4, 5
2017/4/13, 67, 57, 81, 21, 6, 6
2017/4/14, 87, 57, 91, 25, 7, 7
2017/4/15, 112, 49, 33, 27, 5, 7
2017/4/16, 112, 53, 69, 25, 6, 9
2017/4/17, 135, 78, 71, 23, 9, 7
2017/4/18, 119, 74, 60, 18, 7, 7
2017/4/19, 99, 55, 67, 16, 4, 8
2017/4/20, 118, 58, 48, 21, 8, 9
2017/4/21, 127, 46, 67, 12, 5, 6
2017/4/22, 87, 56, 87, 13, 5, 6
2017/4/23, 98, 61, 96, 13, 5, 7
2017/4/24, 104, 53, 55, 18, 4, 6
2017/4/25, 102, 31, 51, 13, 4, 5
2017/4/26, 66, 37, 57, 20, 7, 6
2017/4/27, 65, 56, 92, 29, 9, 7
2017/4/28, 116, 62, 94, 28, 10, 7
2017/4/29, 132, 57, 101, 18, 8, 6
2017/4/30, 110, 44, 49, 15, 5, 5
2017/5/1, 70, 22, 45, 9, 4, 5
2017/5/2, 49, 26, 45, 9, 4, 5
2017/5/3, 54, 26, 37, 15, 4, 8
2017/5/4, 69, 46, 27, 21, 4, 8
2017/5/5, 121, 106, 47, 20, 5, 7
2017/5/6, 123, 136, 74, 18, 6, 6
2017/5/7, 130, 68, 44, 15, 4, 5
2017/5/8, 79, 50, 54, 20, 5, 8
2017/5/9, 116, 67, 108, 33, 9, 9
2017/5/10, 138, 60, 109, 23, 8, 8
2017/5/11, 121, 33, 56, 20, 5, 7
2017/5/12, 87, 50, 95, 25, 7, 7
2017/5/13, 118, 56, 82, 15, 7, 6
2017/5/14, 136, 49, 57, 14, 7, 5
2017/5/15, 69, 33, 50, 17, 8, 5
2017/5/16, 51, 40, 63, 17, 6, 5
2017/5/17, 63, 41, 78, 13, 5, 5
2017/5/18, 74, 43, 75, 10, 5, 5
2017/5/19, 78, 36, 54, 8, 5, 5
2017/5/20, 71, 29, 51, 7, 5, 6
2017/5/21, 60, 27, 44, 7, 4, 5
2017/5/22, 57, 28, 27, 16, 5, 7
2017/5/23, 72, 18, 45, 10, 4, 6
2017/5/24, 54, 38, 74, 23, 9, 9
2017/5/25, 81, 48, 68, 20, 7, 7
2017/5/26, 102, 43, 93, 18, 5, 3
2017/5/27, 61, 48, 104, 15, 6, 3
2017/5/28, 69, 32, 72, 10, 4, 2
2017/5/29, 64, 34, 72, 9, 4, 2
2017/5/30, 74, 54, 90, 22, 6, 6
2017/5/31, 114, 66, 102, 25, 8, 7
2017/6/1, 160, 47, 68, 16, 6, 4
2017/6/2, 111, 30, 69, 11, 5, 2
2017/6/3, 58, 25, 61, 7, 5, 2
2017/6/4, 54, 24, 53, 10, 4, 3
2017/6/5, 54, 33, 56, 14, 4, 5
2017/6/6, 81, 55, 103, 15, 6, 7
2017/6/7, 132, 64, 113, 13, 6, 7
2017/6/8, 154, 58, 112, 15, 6, 7
2017/6/9, 153, 29, 33, 17, 5, 5
2017/6/10, 74, 14, 58, 7, 4, 3
2017/6/11, 32, 15, 50, 9, 4, 3
2017/6/12, 27, 19, 44, 14, 4, 3
2017/6/13, 36, 25, 47, 12, 4, 3
2017/6/14, 58, 38, 72, 13, 5, 3
2017/6/15, 91, 41, 69, 10, 5, 3
2017/6/16, 101, 41, 78, 10, 6, 3
2017/6/17, 97, 36, 55, 7, 5, 3
2017/6/18, 92, 28, 40, 10, 4, 3
2017/6/19, 91, 30, 34, 16, 5, 5
2017/6/20, 85, 34, 34, 15, 5, 4
2017/6/21, 95, 16, 43, 10, 4, 3
2017/6/22, 60, 49, 28, 22, 4, 6
2017/6/23, 128, 32, 35, 20, 5, 5
2017/6/24, 92, 48, 18, 24, 4, 6
2017/6/25, 132, 70, 60, 22, 7, 8
2017/6/26, 166, 75, 76, 24, 7, 8
2017/6/27, 171, 52, 66, 15, 5, 6
2017/6/28, 138, 32, 47, 16, 4, 5
2017/6/29, 94, 39, 72, 19, 5, 5
2017/6/30, 96, 48, 71, 18, 4, 5
2017/1/2, 136, 71, 35, 31, 12, 11
2017/1/3, 170, 49, 33, 32, 13, 8
2017/1/4, 118, 25, 38, 19, 8, 8
2017/1/5, 70, 24, 26, 24, 9, 7
2017/1/6, 41, 15, 29, 20, 9, 9
2017/1/7, 43, 60, 7, 23, 9, 16
2017/1/8, 150, 54, 31, 18, 11, 12
2017/1/9, 143, 65, 32, 25, 9, 12
2017/1/10, 161, 38, 31, 20, 6, 7
2017/1/11, 88, 51, 20, 34, 8, 10
2017/1/12, 129, 80, 28, 32, 17, 13
2017/1/13, 174, 32, 34, 15, 6, 8
2017/1/14, 73, 22, 30, 13, 5, 6
2017/1/15, 42, 26, 27, 21, 7, 6
2017/1/16, 60, 46, 23, 36, 9, 9
